name,population,latitude,longitude,state,country,percentageOfSessions,,,,
Porto Godinho,59,40.05054515,-8.729355929,,Portugal,,,,,
Pousadouro,59,41.1561682,-8.14601975,,Portugal,,,,,
Quartas,59,42.03381862,-8.328332269,,Portugal,,,,,
Quintã,59,41.4613825,-8.007079836,,Portugal,,,,,
Quinta Tomé Dias,59,38.55126306,-8.888334297,,Portugal,,,,,
Ramalhosa,59,39.78705076,-8.047583191,,Portugal,,,,,
Redouça,59,40.72170769,-8.332667356,,Portugal,,,,,
Repolho,59,39.36111374,-8.885829353,,Portugal,,,,,
Ribeira de Moinhos,59,37.97676281,-8.842084741,,Portugal,,,,,
Rio,59,40.90849695,-8.456570236,,Portugal,,,,,
Roçadas,59,41.14333907,-7.991770697,,Portugal,,,,,
Rua,59,41.27747377,-7.994467771,,Portugal,,,,,
Sande de Baixo,59,41.69666942,-8.401987959,,Portugal,,,,,
Sanfins,59,41.50764313,-8.172887862,,Portugal,,,,,
São João do Monte,59,40.52337024,-7.792424659,,Portugal,,,,,
São Simão,59,40.65791518,-8.011448726,,Portugal,,,,,
Seixa,59,40.69362115,-8.237955558,,Portugal,,,,,
Senhora da Ajuda,59,41.6421591,-8.28523958,,Portugal,,,,,
Sequeiros,59,40.90847763,-8.058233745,,Portugal,,,,,
Serrião,59,40.04945262,-8.764185704,,Portugal,,,,,
Sobreira,59,41.93991682,-8.417125965,,Portugal,,,,,
Souto,59,41.57394762,-8.284186028,,Portugal,,,,,
Souto Fiscal,59,42.04287104,-8.43462873,,Portugal,,,,,
Taipa,59,41.34258836,-8.173948018,,Portugal,,,,,
Telhado,59,41.61650948,-8.4209976,,Portugal,,,,,
Telhe,59,40.91044895,-8.171697868,,Portugal,,,,,
Terças,59,41.68908319,-8.696924513,,Portugal,,,,,
Torre,59,41.34720578,-8.304334673,,Portugal,,,,,
Travessas,59,41.18552896,-7.725582485,,Portugal,,,,,
Traviscal,59,37.20439585,-8.276083826,,Portugal,,,,,
Uz,59,41.57468253,-7.888956893,,Portugal,,,,,
Vale da Marinha,59,40.49507786,-8.569827858,,Portugal,,,,,
Vale de Teira,59,39.41240755,-8.903187927,,Portugal,,,,,
Vale do Pau Queimado,59,38.87915101,-8.733300474,,Portugal,,,,,
Vale do Poço,59,37.7627681,-7.538739031,,Portugal,,,,,
Vale Galego,59,39.98355165,-8.485799762,,Portugal,,,,,
Várzea do Vinagre,59,37.17641772,-7.766723827,,Portugal,,,,,
Varzielas,59,41.61478874,-8.2552934,,Portugal,,,,,
Viadal,59,40.84430674,-8.312298831,,Portugal,,,,,
Vilar da Carga,59,39.85152632,-8.066616854,,Portugal,,,,,
Vilela de Cima,59,41.71479847,-8.429580107,,Portugal,,,,,
Zambujal de Alcaria,59,39.57204025,-8.795235303,,Portugal,,,,,
Abeção,58,42.06728232,-8.416251191,,Portugal,,,,,
Agrelos,58,41.50365205,-8.416250639,,Portugal,,,,,
Alcareia,58,38.97335594,-9.152997406,,Portugal,,,,,
Alcaria,58,37.10353161,-7.975403307,,Portugal,,,,,
Aldeia,58,39.10757358,-8.972989856,,Portugal,,,,,
Aldeia,58,40.96062252,-8.622573419,,Portugal,,,,,
Aldeia Cimeira,58,39.78392121,-7.808263562,,Portugal,,,,,
Aldeia Nova,58,40.90747849,-8.568476641,,Portugal,,,,,
Alto da Carreira,58,39.81921917,-8.107560156,,Portugal,,,,,
Armada,58,41.74630097,-8.481948273,,Portugal,,,,,
Assento,58,41.45537304,-8.41762835,,Portugal,,,,,
Bairro de Almofala,58,39.89627403,-8.354844558,,Portugal,,,,,
Bairros,58,41.38181475,-8.517643055,,Portugal,,,,,
Baldios,58,38.56532662,-8.345792507,,Portugal,,,,,
Balsa,58,40.73686031,-8.542061215,,Portugal,,,,,
Barreiro,58,40.1574466,-8.319654465,,Portugal,,,,,
Bela Vista,58,41.24051401,-8.339980788,,Portugal,,,,,
Belelo,58,41.75361514,-8.709654873,,Portugal,,,,,
Boavista,58,41.44085443,-8.397900257,,Portugal,,,,,
Bouças,58,41.67540689,-8.459975179,,Portugal,,,,,
Bustelo,58,40.9002375,-8.235324741,,Portugal,,,,,
Cabreira,58,40.56991323,-7.027796527,,Portugal,,,,,
Cadouço,58,41.51339164,-7.376905921,,Portugal,,,,,
Cal,58,41.87029731,-8.793479729,,Portugal,,,,,
Calvário,58,41.42107831,-7.977629482,,Portugal,,,,,
Candeias,58,41.7258038,-8.668072542,,Portugal,,,,,
Carvalhinho,58,41.54329516,-8.243225459,,Portugal,,,,,
Casal da Igreja,58,39.7131046,-8.453266816,,Portugal,,,,,
Casal do Doutor,58,39.00913027,-9.097880129,,Portugal,,,,,
Casal do Pinhal,58,39.82167659,-8.182266114,,Portugal,,,,,
Castanheiros,58,41.91513513,-8.750932891,,Portugal,,,,,
Castelo Bom,58,40.61990164,-6.899386438,,Portugal,,,,,
Cedofeitas,58,41.80435827,-8.53145442,,Portugal,,,,,
Chelas,58,41.51340815,-7.206042217,,Portugal,,,,,
Cimo de Vila,58,41.34772716,-8.632109013,,Portugal,,,,,
Colinas Verdes,58,37.16311258,-8.699577754,,Portugal,,,,,
Cortegana,58,39.11341004,-9.097176613,,Portugal,,,,,
Cruzeiro,58,42.0378424,-8.504724346,,Portugal,,,,,
Cruzeiro,58,41.36590894,-8.270278038,,Portugal,,,,,
Cruzeiro,58,40.70897787,-8.367129292,,Portugal,,,,,
Curopos,58,41.80214842,-7.096897214,,Portugal,,,,,
Eido,58,41.63072704,-8.40075423,,Portugal,,,,,
Entroncamento,58,41.262766,-8.434546948,,Portugal,,,,,
Escariz,58,41.13465555,-8.373493866,,Portugal,,,,,
Espinhosela,58,41.86465245,-6.847498937,,Portugal,,,,,
Estacada Brava - Horta,58,37.19464192,-7.439002858,,Portugal,,,,,
Fajão,58,40.14848864,-7.921942078,,Portugal,,,,,
Ferrão,58,41.46820735,-8.494761255,,Portugal,,,,,
Fétil,58,39.81630318,-8.6100369,,Portugal,,,,,
Figueira,58,41.20884433,-8.36916866,,Portugal,,,,,
Figueiredo,58,39.83620722,-7.986426873,,Portugal,,,,,
Fontainhas,58,39.18433075,-8.863498413,,Portugal,,,,,
Fonte Mercê,58,41.5403149,-7.322314965,,Portugal,,,,,
Fornas,58,41.8540428,-8.824062804,,Portugal,,,,,
Framil,58,41.0197435,-8.477932578,,Portugal,,,,,
Gandra,58,40.9620158,-7.613062144,,Portugal,,,,,
Gião,58,41.05176887,-8.260824182,,Portugal,,,,,
Giesteira,58,39.79790016,-8.137154377,,Portugal,,,,,
Granja,58,41.00737755,-8.034273784,,Portugal,,,,,
Igreja,58,41.36601386,-8.267360505,,Portugal,,,,,
Laceiras de Baixo,58,40.73642416,-8.558265582,,Portugal,,,,,
Lages,58,41.69334038,-8.359303524,,Portugal,,,,,
Lagoa,58,41.34484589,-8.697314364,,Portugal,,,,,
Lagoa das Ceiras,58,39.90071754,-8.513420094,,Portugal,,,,,
Lamaçais,58,40.71238746,-7.79107984,,Portugal,,,,,
Lameirão,58,41.14327927,-7.676456993,,Portugal,,,,,
Lanção,58,41.69775264,-6.850340497,,Portugal,,,,,
Lentiscais,58,37.96225908,-8.785786556,,Portugal,,,,,
Lijó,58,41.44814157,-8.540045711,,Portugal,,,,,
Lugar do Alves,58,41.27925879,-8.220563221,,Portugal,,,,,
Mato,58,41.65375189,-8.41112904,,Portugal,,,,,
Matos,58,39.50390429,-8.338706077,,Portugal,,,,,
Moita de Ervo,58,39.5682557,-8.696046449,,Portugal,,,,,
Monte Pousada,58,41.2778566,-8.180286746,,Portugal,,,,,
Moutinhas,58,39.86432357,-8.619335632,,Portugal,,,,,
Muro,58,41.49302653,-7.956194058,,Portugal,,,,,
Nogueira,58,41.06813213,-7.992605347,,Portugal,,,,,
Outeiro,58,41.46278014,-8.44325519,,Portugal,,,,,
Outeiro,58,41.60419535,-8.345472706,,Portugal,,,,,
Paço,58,41.45012442,-8.38681603,,Portugal,,,,,
Paço e Portela,58,41.25430328,-7.991443726,,Portugal,,,,,
Padornelos,58,41.86128847,-7.754329542,,Portugal,,,,,
Pantanhas,58,41.92549408,-8.550377044,,Portugal,,,,,
Parâmio,58,41.89809744,-6.866574287,,Portugal,,,,,
Paredes,58,40.81757713,-8.372725194,,Portugal,,,,,
Penaguda,58,41.87912105,-8.436344764,,Portugal,,,,,
Penedo,58,39.67014317,-8.127874919,,Portugal,,,,,
"Picouto, Costa e Candeeira",58,41.76700395,-8.64593003,,Portugal,,,,,
Pipe,58,41.4996666,-8.444726022,,Portugal,,,,,
Pirodiz,58,40.64950834,-7.972072392,,Portugal,,,,,
Pocinho,58,37.22091472,-8.322354536,,Portugal,,,,,
Pomares,58,40.64264909,-7.139165716,,Portugal,,,,,
Ponteira,58,41.74244696,-7.963777183,,Portugal,,,,,
Portela das Eiras/Rio Seco,58,37.3248478,-8.563223729,,Portugal,,,,,
Póvoa,58,39.77831979,-7.856095439,,Portugal,,,,,
Póvoa dos Três,58,39.31332708,-8.79448329,,Portugal,,,,,
Povoação,58,41.34396151,-8.606346051,,Portugal,,,,,
Póvoas,58,41.50621275,-8.36736762,,Portugal,,,,,
Pussos,58,39.80539079,-8.357668397,,Portugal,,,,,
Quinta,58,41.59745205,-8.318785434,,Portugal,,,,,
Quintã,58,41.26305679,-8.128195152,,Portugal,,,,,
Quinta de Baixo,58,39.49411784,-9.018611294,,Portugal,,,,,
Quinta-Nova,58,40.8795126,-8.533840222,,Portugal,,,,,
Quintela,58,41.39252254,-8.029011003,,Portugal,,,,,
Quintela,58,41.46552335,-7.84468326,,Portugal,,,,,
Ranginha,58,39.42340952,-7.353275392,,Portugal,,,,,
Rebaixia dos Tomés,58,39.7678459,-8.122164689,,Portugal,,,,,
Remessa,58,39.87010912,-8.603631389,,Portugal,,,,,
Retorta,58,41.48420465,-8.512835677,,Portugal,,,,,
Ribeira da Pipa,58,39.38401036,-8.619970956,,Portugal,,,,,
Rio,58,41.65667124,-8.399516503,,Portugal,,,,,
Rio Mau,58,41.53000533,-8.212836854,,Portugal,,,,,
Rosenta,58,38.65138585,-8.264810196,,Portugal,,,,,
Rua de Baixo,58,40.71752517,-8.551001791,,Portugal,,,,,
São Brissos,58,38.52814981,-8.102093957,,Portugal,,,,,
São Crau,58,41.37154246,-8.290872653,,Portugal,,,,,
São Domingos,58,39.59841599,-8.171543978,,Portugal,,,,,
Sardeiras de Baixo,58,39.87901394,-7.928915492,,Portugal,,,,,
Serra,58,41.31987354,-8.05049656,,Portugal,,,,,
Sibanas,58,40.91387275,-8.316567645,,Portugal,,,,,
Silha do Pascoal,58,38.21210307,-8.479312898,,Portugal,,,,,
Soutelo,58,41.01377481,-8.028677732,,Portugal,,,,,
Souto,58,41.39894093,-8.439976768,,Portugal,,,,,
Sub Resende,58,41.90706271,-8.557499028,,Portugal,,,,,
Tapada e Ribas,58,41.2879428,-8.038255153,,Portugal,,,,,
Tavaredes,58,40.31385869,-8.741446892,,Portugal,,,,,
Telhada,58,37.42902913,-7.997037915,,Portugal,,,,,
Torre,58,40.72853598,-7.670320669,,Portugal,,,,,
Vale da Vaca,58,39.46170042,-9.056407195,,Portugal,,,,,
Vale das Gatas,58,41.30907424,-7.582616324,,Portugal,,,,,
Vale de Frades,58,41.64489543,-6.493621085,,Portugal,,,,,
Vale de Moinho,58,40.26190307,-8.151637445,,Portugal,,,,,
Vale do Poço,58,39.68431919,-8.41086473,,Portugal,,,,,
Vaqueiros,58,37.38430067,-7.72750729,,Portugal,,,,,
Varandas,58,41.12093461,-7.815895897,,Portugal,,,,,
Venda,58,41.6519405,-8.314113574,,Portugal,,,,,
Venda,58,39.46282994,-9.086989632,,Portugal,,,,,
Venda da Porca,58,38.87744204,-7.639729877,,Portugal,,,,,
Videira e Covêlo,58,40.85503024,-8.355822391,,Portugal,,,,,
Vidigal,58,37.19932468,-8.604831338,,Portugal,,,,,
Vilar do Rei,58,41.30741601,-6.674653646,,Portugal,,,,,
Vinha,58,41.19210612,-8.332879506,,Portugal,,,,,
A-do-Pipo,57,38.842486,-9.379087347,,Portugal,,,,,
Adro/Carvalhal,57,40.954548,-8.416628545,,Portugal,,,,,
Agrochã/Prechã/Vila Cova,57,40.9117316,-8.222705918,,Portugal,,,,,
Aldeia de Eiras,57,39.62867132,-8.01319053,,Portugal,,,,,
Aldeia Nova,57,40.98712559,-8.437662375,,Portugal,,,,,
Alvarelhos,57,41.71220037,-7.335793516,,Portugal,,,,,
Anceiro,57,40.4258402,-8.325500661,,Portugal,,,,,
Arraial,57,41.96555721,-8.663927915,,Portugal,,,,,
Assento,57,41.57701152,-8.135953296,,Portugal,,,,,
Assento,57,41.35705495,-8.088508996,,Portugal,,,,,
Avelar,57,40.27642374,-8.086991049,,Portugal,,,,,
Azinhal,57,37.29123419,-8.154476661,,Portugal,,,,,
Bairro de São Tomé,57,41.91561594,-8.739544193,,Portugal,,,,,
Barra,57,41.3239125,-8.217269373,,Portugal,,,,,
Barral,57,41.14644897,-8.356319506,,Portugal,,,,,
Barreiro,57,41.67401774,-8.463437736,,Portugal,,,,,
Barrimau,57,41.62375886,-8.470470604,,Portugal,,,,,
Belide,57,40.94095362,-8.40693478,,Portugal,,,,,
Bezerral,57,41.62882077,-8.217452843,,Portugal,,,,,
Bogalhão,57,38.9604891,-9.041343689,,Portugal,,,,,
Boleta,57,37.03860674,-7.943459826,,Portugal,,,,,
Borda da Ribeira,57,39.61446489,-8.095285081,,Portugal,,,,,
Bouça,57,41.73636347,-8.61365372,,Portugal,,,,,
Bougega,57,41.28355239,-8.30166446,,Portugal,,,,,
Burgo,57,41.61581713,-8.297357311,,Portugal,,,,,
Cabeça da Cabra,57,37.82673334,-8.740819075,,Portugal,,,,,
Calçada,57,39.03119724,-9.106804218,,Portugal,,,,,
Calvário,57,41.40113705,-8.43113395,,Portugal,,,,,
Campo de Cima,57,41.73365242,-7.440646315,,Portugal,,,,,
Carapinhal,57,39.88120481,-8.280091845,,Portugal,,,,,
Carrapata,57,41.7908219,-8.507117053,,Portugal,,,,,
Carrascos,57,40.01663857,-8.685533523,,Portugal,,,,,
Carrazedo,57,41.58884393,-8.042016554,,Portugal,,,,,
Carreira,57,41.23508455,-8.328383415,,Portugal,,,,,
Carvalha,57,41.81448099,-8.431992845,,Portugal,,,,,
Carvalhais,57,41.46013588,-8.443401386,,Portugal,,,,,
Carvalhal da Mulher,57,40.61142898,-8.134085552,,Portugal,,,,,
Carvalhos e Devesa,57,41.66049243,-8.593621724,,Portugal,,,,,
Casais e Quinta do Sol,57,41.72683563,-8.551645672,,Portugal,,,,,
Casais Quintinos,57,39.30157142,-8.94545438,,Portugal,,,,,
Casal da Maceda,57,39.54267192,-9.046679478,,Portugal,,,,,
Casal da Ortiga,57,39.53826336,-8.963663107,,Portugal,,,,,
Casal de Sejães,57,40.74740244,-8.206782211,,Portugal,,,,,
Casal do Entrevão,57,39.23412922,-9.223298662,,Portugal,,,,,
Casal dos Chouriços,57,40.23236193,-8.753139598,,Portugal,,,,,
Casal dos Matos,57,39.60078886,-8.369243979,,Portugal,,,,,
Casal Figueiras Velhas,57,39.12786766,-9.330021514,,Portugal,,,,,
Casal Maior,57,41.73827374,-8.677151931,,Portugal,,,,,
Casalinho,57,39.32839421,-8.319904088,,Portugal,,,,,
Casalinho das Oliveiras,57,38.95243014,-9.398867638,,Portugal,,,,,
Castanheira,57,40.90812285,-8.468934814,,Portugal,,,,,
Catela,57,39.87913942,-8.624575112,,Portugal,,,,,
Cavagem,57,41.66434877,-8.765128365,,Portugal,,,,,
Cêrro,57,41.40668201,-8.560931274,,Portugal,,,,,
Chave D'Ouro-Hortas,57,37.18801717,-7.447437843,,Portugal,,,,,
Cima de Vila,57,41.63584606,-8.457754169,,Portugal,,,,,
Concela,57,41.09192177,-8.160289945,,Portugal,,,,,
Contenças,57,41.38857642,-8.155488747,,Portugal,,,,,
Costa,57,40.9289735,-8.367487543,,Portugal,,,,,
Costinha,57,41.76497656,-8.604132635,,Portugal,,,,,
Couto do Gaio,57,41.7149149,-8.547339297,,Portugal,,,,,
Covelães,57,41.8028571,-7.899180738,,Portugal,,,,,
Covelo,57,41.13644134,-8.076537115,,Portugal,,,,,
Cruzeiro,57,41.25416906,-8.38664165,,Portugal,,,,,
Cruzeiro,57,41.23712628,-8.202545152,,Portugal,,,,,
Curraleira,57,39.51624219,-8.763822578,,Portugal,,,,,
Engenho,57,42.05115362,-8.537548437,,Portugal,,,,,
Esteriz,57,41.31714134,-8.082623918,,Portugal,,,,,
Estrada Nova,57,41.65241955,-8.774476651,,Portugal,,,,,
Estradinha/Calçadinha,57,37.90190015,-8.593212022,,Portugal,,,,,
Faz Fato,57,37.23840153,-7.592404379,,Portugal,,,,,
Fetais dos Carneiros,57,39.02124165,-9.113310212,,Portugal,,,,,
Fontanheiras,57,40.58492299,-7.897189071,,Portugal,,,,,
Fontão,57,41.39504814,-8.012134074,,Portugal,,,,,
Fonte de São Miguel,57,39.62886412,-8.447700509,,Portugal,,,,,
Fonte Nova,57,41.39532089,-8.714475185,,Portugal,,,,,
Fontelas,57,40.73182527,-8.335830352,,Portugal,,,,,
Fornelo,57,41.51485894,-8.191894826,,Portugal,,,,,
Forno do Telheiro,57,40.9239276,-8.287642098,,Portugal,,,,,
Foros do Passo,57,38.06122992,-8.760505811,,Portugal,,,,,
Freixo,57,39.95224716,-8.444897855,,Portugal,,,,,
Furtado,57,40.65687179,-7.533283455,,Portugal,,,,,
Gagos,57,40.58394182,-7.115284131,,Portugal,,,,,
Garrucha,57,40.47816014,-8.095351044,,Portugal,,,,,
Gateira,57,41.8488464,-8.849774186,,Portugal,,,,,
Hangares,57,36.98640131,-7.854138275,,Portugal,,,,,
Igreja,57,41.24163593,-8.094176197,,Portugal,,,,,
Lage,57,41.6146403,-8.091554986,,Portugal,,,,,
Lages Freiria,57,39.03857808,-9.12330126,,Portugal,,,,,
Lamas,57,41.69724125,-8.567960827,,Portugal,,,,,
Lameirancha,57,39.73758212,-8.301927575,,Portugal,,,,,
Lamoso,57,42.01564025,-8.513743826,,Portugal,,,,,
Laranjal,57,41.62570047,-8.291871655,,Portugal,,,,,
Lezíria dos Paus,57,39.8192468,-8.874655619,,Portugal,,,,,
Longa,57,41.29760158,-8.690215687,,Portugal,,,,,
Lourosa,57,40.99583026,-8.152376249,,Portugal,,,,,
Machinca,57,41.60185848,-8.520972448,,Portugal,,,,,
Mãe Dágua,57,39.81503912,-8.180454188,,Portugal,,,,,
Marinha Pequena,57,39.74721336,-8.90224089,,Portugal,,,,,
Mascate,57,41.67322404,-8.390287285,,Portugal,,,,,
Mastrontas,57,38.87755517,-9.292253715,,Portugal,,,,,
Meã de Lá,57,40.94084844,-8.081139731,,Portugal,,,,,
Meca,57,39.08257961,-9.03499409,,Portugal,,,,,
Meeiros,57,41.63413477,-8.574301197,,Portugal,,,,,
Misarela,57,40.20994179,-8.365973874,,Portugal,,,,,
Moinhos da Roda,57,40.63680392,-7.737827551,,Portugal,,,,,
Moita Santa de Baixo,57,39.9683302,-8.487060507,,Portugal,,,,,
Monte,57,41.30507254,-8.242926379,,Portugal,,,,,
Moura Morta,57,40.24368691,-8.191504358,,Portugal,,,,,
Navais,57,41.4298046,-8.766269831,,Portugal,,,,,
Nogueira,57,41.00454025,-8.292485827,,Portugal,,,,,
Outeiro,57,41.5310086,-8.489719156,,Portugal,,,,,
Outeiro,57,41.46787337,-8.387637391,,Portugal,,,,,
Outeiro,57,40.89213028,-7.953862196,,Portugal,,,,,
Outeiro,57,40.61687294,-8.177275868,,Portugal,,,,,
Outeiro,57,41.01488057,-7.75067567,,Portugal,,,,,
Outeiro da Cruz,57,39.87367243,-8.610743751,,Portugal,,,,,
Outeiros,57,40.43064644,-8.640668759,,Portugal,,,,,
Paço-Jus,57,41.74853853,-8.39274638,,Portugal,,,,,
Padrão,57,41.81354832,-8.384442468,,Portugal,,,,,
Padrão/Assento,57,41.58503246,-8.461698439,,Portugal,,,,,
Pai Cabeça,57,39.58518864,-8.326110514,,Portugal,,,,,
Palha Carga,57,39.8875719,-8.754455421,,Portugal,,,,,
Palmazão/Monte Grande,57,41.2959868,-8.625678487,,Portugal,,,,,
Pão Coito,57,39.01742288,-9.282711294,,Portugal,,,,,
Paredes de Gravo,57,40.70282218,-8.249140092,,Portugal,,,,,
Peireses,57,41.79961282,-7.7586276,,Portugal,,,,,
Pena,57,41.62296242,-8.133449354,,Portugal,,,,,
Penaformosa,57,41.46903855,-7.839919006,,Portugal,,,,,
Penedo de Cima,57,41.26702752,-8.319663863,,Portugal,,,,,
Penina,57,37.15817662,-8.582315691,,Portugal,,,,,
Penso,57,41.87728417,-7.111866908,,Portugal,,,,,
Pereiro de Agrações,57,41.60073424,-7.505659745,,Portugal,,,,,
Peroficós,57,40.48098084,-7.03965757,,Portugal,,,,,
Pinheiral,57,40.92909356,-8.293005177,,Portugal,,,,,
Pinheiro,57,41.37535724,-8.423537063,,Portugal,,,,,
Pinheiro de Baixo,57,41.69067079,-8.516797588,,Portugal,,,,,
Pombal,57,41.17881775,-8.29913705,,Portugal,,,,,
Ponte,57,41.98730364,-8.667345622,,Portugal,,,,,
Portal e Rio,57,41.80357718,-8.56869271,,Portugal,,,,,
Póvoa da Preta,57,40.44768418,-8.519470085,,Portugal,,,,,
Póvoa d'Além,57,41.31663999,-8.05137463,,Portugal,,,,,
Quarta Feira,57,40.35884741,-7.189294519,,Portugal,,,,,
Quinta,57,40.96735474,-8.430447773,,Portugal,,,,,
Quintã,57,41.30361563,-8.131067771,,Portugal,,,,,
Quinta da Moita,57,40.63953035,-7.739041248,,Portugal,,,,,
Quintas da Serra,57,40.23746827,-7.402623727,,Portugal,,,,,
Rabuide,57,41.61623318,-8.334401583,,Portugal,,,,,
Ramalhão,57,41.73890922,-8.778783657,,Portugal,,,,,
Ramalhiça,57,39.4950415,-9.072374027,,Portugal,,,,,
Rasa,57,41.42041914,-7.996585409,,Portugal,,,,,
Ribeira,57,41.30123446,-8.031632438,,Portugal,,,,,
Ribeira,57,41.44562821,-8.007231839,,Portugal,,,,,
Rio Tinto,57,41.62744161,-8.397929715,,Portugal,,,,,
Roda,57,41.91326475,-8.785905949,,Portugal,,,,,
Roupeiras,57,41.74978244,-8.680127757,,Portugal,,,,,
Sandoeira,57,40.04760168,-8.335596716,,Portugal,,,,,
Sanguinheira de Baixo,57,40.32750517,-8.717467391,,Portugal,,,,,
Santa Comba,57,41.10935359,-7.789728034,,Portugal,,,,,
Santa Eulália,57,41.79315876,-8.536702114,,Portugal,,,,,
Santa Maria,57,41.1356962,-8.301522909,,Portugal,,,,,
Santa Marinha,57,42.00163335,-8.35075003,,Portugal,,,,,
Santo Amaro,57,41.83692647,-8.445932475,,Portugal,,,,,
São Brissos,57,38.07200885,-7.946202683,,Portugal,,,,,
São Martinho,57,41.93309384,-8.445094238,,Portugal,,,,,
São Roque,57,41.53763736,-8.25744298,,Portugal,,,,,
Seara,57,41.28556714,-7.995493354,,Portugal,,,,,
Seixas,57,41.91863573,-7.085092386,,Portugal,,,,,
Senra,57,41.53429344,-7.789973254,,Portugal,,,,,
Souto,57,41.38559486,-8.269451849,,Portugal,,,,,
Tabaçô e Barranca,57,41.52250903,-8.217719875,,Portugal,,,,,
Talhinhas,57,41.52799228,-6.703410062,,Portugal,,,,,
Tojosa,57,39.34083837,-8.633433906,,Portugal,,,,,
Tomada,57,41.80634059,-8.400718409,,Portugal,,,,,
Touril,57,39.87036903,-8.5577209,,Portugal,,,,,
Val de Sus,57,41.28752711,-8.41873886,,Portugal,,,,,
Valdegas,57,41.67384613,-7.613272005,,Portugal,,,,,
Vale,57,41.63950522,-8.516987401,,Portugal,,,,,
Vale de Carneiro,57,39.66831898,-8.365034598,,Portugal,,,,,
Vale de El-Rei,57,37.03774723,-7.89113431,,Portugal,,,,,
Vale de Lagoa,57,41.57178437,-7.054438745,,Portugal,,,,,
Vale de Paredes,57,40.40415402,-8.179530053,,Portugal,,,,,
Vale do Freixo,57,39.88032605,-8.732866408,,Portugal,,,,,
Vale do Mar,57,39.81739129,-8.545489351,,Portugal,,,,,
Vale Perneto,57,39.88886097,-8.479062331,,Portugal,,,,,
Vale Venteiro,57,39.66956901,-8.408955548,,Portugal,,,,,
Vales,57,37.29518195,-8.836187425,,Portugal,,,,,
Valqueira,57,41.15408647,-8.269597743,,Portugal,,,,,
Várzea,57,41.15524945,-8.023682708,,Portugal,,,,,
Vendas do Rijo,57,39.63784095,-8.302761939,,Portugal,,,,,
Verdelhos,57,39.86135725,-8.119022216,,Portugal,,,,,
Vermoim,57,41.15430851,-8.306931148,,Portugal,,,,,
Viade de Baixo,57,41.75923981,-7.863043628,,Portugal,,,,,
Vilar,57,41.56064066,-7.854594783,,Portugal,,,,,
Vitorinha,57,41.52720812,-8.555717374,,Portugal,,,,,
Abrunhal/Olival,56,40.95057375,-8.413206165,,Portugal,,,,,
A-do-Cavalo,56,40.86582834,-7.312002515,,Portugal,,,,,
Aldeia Nova,56,41.29474893,-8.46939178,,Portugal,,,,,
Almaça,56,40.34154706,-8.217833785,,Portugal,,,,,
Almear,56,40.60492898,-8.519153169,,Portugal,,,,,
Alto da Torre,56,40.61212319,-7.606227179,,Portugal,,,,,
Amarantinha,56,41.35019132,-8.148156316,,Portugal,,,,,
Azevedo,56,40.88399526,-8.527990852,,Portugal,,,,,
Bairro de Fontelos,56,41.68634472,-8.396830822,,Portugal,,,,,
Barbines,56,39.40361775,-8.900134449,,Portugal,,,,,
Barranco de Apra,56,37.15658082,-7.971069938,,Portugal,,,,,
Barreiras,56,39.42854618,-8.561465814,,Portugal,,,,,
Bárrio,56,41.79369807,-8.531748279,,Portugal,,,,,
Boa Nova,56,37.10682119,-8.497442533,,Portugal,,,,,
Boavista,56,41.39871667,-8.398376374,,Portugal,,,,,
Boavista,56,39.06240119,-9.003495181,,Portugal,,,,,
Bogalheira,56,41.58867412,-8.321628562,,Portugal,,,,,
Bom Sucesso,56,39.62533899,-8.838720167,,Portugal,,,,,
